엽종분류,업종명,영업자시작일,업소명,소재지도로명주소,소재지지번주소,전화번호,데이터기준일자
일반음식점,일반음식점,2020-03-30,청운수퍼,"광주광역시 동구 동계천로 107, 1층 (동명동)",광주광역시 동구 동명동 200-188 1층 ,,2020-09-18
휴게음식점,휴게음식점,2020-03-30,플랜티 충장점,"광주광역시 동구 충장로 80-4, 1층 (충장로3가)",광주광역시 동구 충장로3가 16 1층 ,,2020-09-18
일반음식점,일반음식점,2020-03-31,예향식당,"광주광역시 동구 중앙로 150-4 (호남동,(1층))",광주광역시 동구 호남동 43-4 (1층) ,,2020-09-18
일반음식점,일반음식점,2020-03-31,고기집중,"광주광역시 동구 충장로 101-23, 1층 (충장로1가)",광주광역시 동구 충장로1가 1-27 1층 ,,2020-09-18
휴게음식점,휴게음식점,2020-04-01,스타벅스광주지원DT점,"광주광역시 동구 남문로 529, 1-2층 (용산동)",광주광역시 동구 용산동 169 1-2층 ,062-222-3815,2020-09-18
휴게음식점,휴게음식점,2020-04-02,무안요갤러리카페,"광주광역시 동구 중앙로196번길 15-6, 1층 (궁동)",광주광역시 동구 궁동 55-8 ,,2020-09-18
일반음식점,일반음식점,2020-04-03,영앤리치,"광주광역시 동구 서석로7번길 6-30 (불로동,(1,2층))","광주광역시 동구 불로동 107-4 (1,2층) ",062-222-7722,2020-09-18
일반음식점,일반음식점,2020-04-03,아귀와전복,"광주광역시 동구 무등로 419, 1층 (산수동)",광주광역시 동구 산수동 463-23 1층 ,062-251-1199,2020-09-18
일반음식점,일반음식점,2020-04-03,동명동별관,"광주광역시 동구 장동로 23-43, 1층 (장동)",광주광역시 동구 장동 80-2 ,,2020-09-18
일반음식점,일반음식점,2020-04-03,너릿재차&식사,"광주광역시 동구 선교로 1-1, 1층 (선교동)",광주광역시 동구 선교동 227 1층(건물 두동 전부사용) ,,2020-09-18
휴게음식점,휴게음식점,2020-04-03,cafe 미술관,"광주광역시 동구 문화전당로 29-1, 수앤수빌딩 1층 (남동)",광주광역시 동구 남동 168-6 ,,2020-09-18
일반음식점,일반음식점,2020-04-06,종합음식점,광주광역시 동구 제봉로17번길 4 (학동),광주광역시 동구 학동 55-79 (1층) ,,2020-09-18
일반음식점,일반음식점,2020-04-06,돈페플러스,"광주광역시 동구 의재로 26, 1층 (학동)",광주광역시 동구 학동 735-24 1층 ,062-222-1524,2020-09-18
일반음식점,일반음식점,2020-04-06,BBQ올리브치킨,"광주광역시 동구 지호로 28, 1층 (지산동)",광주광역시 동구 지산동 694-33 1층 ,,2020-09-18
일반음식점,일반음식점,2020-04-07,몽상,"광주광역시 동구 백서로 238, 1, 2층 (동명동)","광주광역시 동구 동명동 80-6 1, 2층 ",,2020-09-18
일반음식점,일반음식점,2020-04-07,로머스뷔페,"광주광역시 동구 충장로 3, 2층 (충장로5가)",광주광역시 동구 충장로5가 7-1 ,,2020-09-18
휴게음식점,휴게음식점,2020-04-07,에스pc방,"광주광역시 동구 의재로 77, 3층 (학동)",광주광역시 동구 학동 273-1 3층 ,,2020-09-18
일반음식점,일반음식점,2020-04-08,6시내고향,"광주광역시 동구 동명로 17, 1층 (동명동)",광주광역시 동구 동명동 154-145 ,,2020-09-18
일반음식점,일반음식점,2020-04-09,콩고,"광주광역시 동구 중앙로196번길 35, 1.2층 (대의동)",광주광역시 동구 대의동 73 ,,2020-09-18
일반음식점,일반음식점,2020-04-10,플랜티금남4가점,"광주광역시 동구 금남로 194, 1층 (금남로4가)",광주광역시 동구 금남로4가 85-3 1층 ,,2020-09-18
일반음식점,일반음식점,2020-04-13,소쿱,"광주광역시 동구 제봉로 133, 1층 (대의동)",광주광역시 동구 대의동 40-1 ,,2020-09-18
휴게음식점,휴게음식점,2020-04-16,cafe 38 BLOCK,광주광역시 동구 문화전당로 38 (AC-254)호 (광산동),광주광역시 동구 광산동 13 (AC-254) ,062-710-8998,2020-09-18
일반음식점,일반음식점,2020-04-20,푸드팩토리,광주광역시 동구 백서로125번길 30 (금동),광주광역시 동구 금동 8-11 ,,2020-09-18
일반음식점,일반음식점,2020-04-20,까페마롱,"광주광역시 동구 중앙로160번길 18, 1층 (황금동)",광주광역시 동구 황금동 102 ,,2020-09-18
휴게음식점,휴게음식점,2020-04-20,달쓴커피,"광주광역시 동구 금남로 193-1, 1층 (금남로5가)",광주광역시 동구 금남로5가 166 1층 ,,2020-09-18
일반음식점,일반음식점,2020-04-21,잘먹었습니다,광주광역시 동구 구성로194번길 21 (대인동),광주광역시 동구 대인동 129-1 ,,2020-09-18
일반음식점,일반음식점,2020-04-21,오뜨,"광주광역시 동구 무등로321번길 13, 1층 (계림동)",광주광역시 동구 계림동 555-12 1층 ,,2020-09-18
일반음식점,일반음식점,2020-04-22,청년술집,"광주광역시 동구 남문로 671 (학동,(2층))",광주광역시 동구 학동 858-5 (2층) ,062-228-1331,2020-09-18
일반음식점,일반음식점,2020-04-22,장성식당,"광주광역시 동구 무등로375번길 21-1, 1층 (계림동)",광주광역시 동구 계림동 100-17 1층 ,,2020-09-18
일반음식점,일반음식점,2020-04-22,KING수산,"광주광역시 동구 증심천로 35, 1층 (학동)",광주광역시 동구 학동 816-2 1층 ,,2020-09-18
일반음식점,일반음식점,2020-04-23,동명가든,"광주광역시 동구 동명로26번길 9-5, 1층 (동명동)",광주광역시 동구 동명동 155-5 ,,2020-09-18
휴게음식점,휴게음식점,2020-04-23,(주)이마트동광주지점,광주광역시 동구 중앙로 358 (계림동),광주광역시 동구 계림동 100-11 (지하1층) ,062-519-1054,2020-09-18
일반음식점,일반음식점,2020-04-24,계절따라,"광주광역시 동구 서남로33번길 6-1, 1층 (서석동)",광주광역시 동구 서석동 435-13 ,062-236-0110,2020-09-18
일반음식점,일반음식점,2020-04-24,42(사십이),"광주광역시 동구 제봉로110번길 7, 2층 (장동)",광주광역시 동구 장동 96-2 2층 ,,2020-09-18
일반음식점,일반음식점,2020-04-24,골목길,"광주광역시 동구 동계천로 143-26, 101호 (동명동, 중앙빌라)",광주광역시 동구 동명동 72-26 중앙빌라 101호,,2020-09-18
일반음식점,일반음식점,2020-04-24,낭만포차뀨,"광주광역시 동구 필문대로287번길 15-5, 1-2층 (지산동)",광주광역시 동구 지산동 510-5 ,,2020-09-18
휴게음식점,휴게음식점,2020-04-24,미림다방,"광주광역시 동구 동계천로6번길 12-1 (대인동,(지하))",광주광역시 동구 대인동 321-42 (지하) ,,2020-09-18
휴게음식점,휴게음식점,2020-04-24,주식회사 카페온화 광주점,"광주광역시 동구 동계천로 151-31, 1층 (동명동)",광주광역시 동구 동명동 68-48 1층 ,,2020-09-18
일반음식점,일반음식점,2020-04-27,369(삼육구),"광주광역시 동구 무등로 327 (계림동,(지상3층))",광주광역시 동구 계림동 559-13 (지상3층) ,062-528-1508,2020-09-18
일반음식점,일반음식점,2020-04-27,나주곰탕 탯자리,"광주광역시 동구 독립로 268, 롯데백화점 10층 (대인동)",광주광역시 동구 대인동 7-1 롯데백화점 ,,2020-09-18
일반음식점,일반음식점,2020-04-28,카페얀,"광주광역시 동구 제봉로138번길 8-1, 1층 (장동)",광주광역시 동구 장동 56 ,,2020-09-18
휴게음식점,휴게음식점,2020-04-28,두지3,"광주광역시 동구 의재로88번길 9-6, 3층 (소태동)",광주광역시 동구 소태동 730-2 3층 ,,2020-09-18
휴게음식점,휴게음식점,2020-04-28,두지2,"광주광역시 동구 의재로88번길 9-6, 2층 (소태동)",광주광역시 동구 소태동 730-2 2층 ,,2020-09-18
휴게음식점,휴게음식점,2020-04-28,두지,"광주광역시 동구 의재로88번길 9-6, 1층 (소태동)",광주광역시 동구 소태동 730-2 1층 ,,2020-09-18
일반음식점,일반음식점,2020-04-29,계단집,"광주광역시 동구 장동로 7, 2층 (장동)",광주광역시 동구 장동 67-14 2층 ,,2020-09-18
일반음식점,일반음식점,2020-04-29,뼈대있는집 충장점,"광주광역시 동구 충장로 97-2, 1층 (충장로1가)",광주광역시 동구 충장로1가 2-2 ,,2020-09-18
휴게음식점,휴게음식점,2020-04-29,커피마마 동구청점,"광주광역시 동구 문화전당로26번길 18, 1층 (서석동)",광주광역시 동구 서석동 91-25 ,,2020-09-18
일반음식점,일반음식점,2020-05-01,야그,"광주광역시 동구 필문대로295번길 23-16, 1층 (지산동)",광주광역시 동구 지산동 507-26 (1층) ,062-261-1000,2020-09-18
휴게음식점,휴게음식점,2020-05-01,카페245,"광주광역시 동구 금남로 245, 전일빌딩 8층 (금남로1가)",광주광역시 동구 금남로1가 1-1 전일빌딩 ,,2020-09-18
일반음식점,일반음식점,2020-05-04,선하,"광주광역시 동구 장동로 5-3, 1층 (장동)",광주광역시 동구 장동 60-10 1층 ,,2020-09-18
일반음식점,일반음식점,2020-05-04,오늘은 찜&탕,"광주광역시 동구 계림로20번길 16-1, 1층 (산수동)",광주광역시 동구 산수동 479-1 1층 ,,2020-09-18
일반음식점,일반음식점,2020-05-04,나무와커피,"광주광역시 동구 화산로 323, 1층 (용산동)",광주광역시 동구 용산동 186 1층 ,,2020-09-18
일반음식점,일반음식점,2020-05-04,고우고,"광주광역시 동구 계림로 16-1, 1층 (산수동)",광주광역시 동구 산수동 486-12 1층 ,,2020-09-18
휴게음식점,휴게음식점,2020-05-04,청자다방(법원점),"광주광역시 동구 지산로63번길 2, 1층 104-105호 (지산동)",광주광역시 동구 지산동 715-10 1층 ,,2020-09-18
일반음식점,일반음식점,2020-05-06,동지구,"광주광역시 동구 동명로25번길 11, 1층 (동명동)",광주광역시 동구 동명동 200-156 1층 ,,2020-09-18
일반음식점,일반음식점,2020-05-06,바른카페,"광주광역시 동구 필문대로 277, 1층 (동명동)",광주광역시 동구 동명동 118-9 1층 ,,2020-09-18
일반음식점,일반음식점,2020-05-06,에버해피,"광주광역시 동구 동계천로 49-2, 1층 (계림동)",광주광역시 동구 계림동 425 1층 ,,2020-09-18
일반음식점,일반음식점,2020-05-07,Avvio(아비오),"광주광역시 동구 동계천로 159, 1,2층 (동명동)","광주광역시 동구 동명동 64-2 1, 2층 ",,2020-09-18
일반음식점,일반음식점,2020-05-08,피자헛 광주충장로점,"광주광역시 동구 중앙로 218, 1층 (궁동)",광주광역시 동구 궁동 1-3 ,,2020-09-18
휴게음식점,휴게음식점,2020-05-08,GS25 금동중앙,"광주광역시 동구 백서로 115-1, 1층 (금동)",광주광역시 동구 금동 211-6 ,,2020-09-18
일반음식점,일반음식점,2020-05-11,그리너(greener),"광주광역시 동구 제봉로110번길 9, 1층 (장동)",광주광역시 동구 장동 87-11 1층 ,,2020-09-18
휴게음식점,휴게음식점,2020-05-11,드로잉카페 톤,"광주광역시 동구 서석로7번길 6-29, 2층 (불로동)",광주광역시 동구 불로동 8-2 ,,2020-09-18
일반음식점,일반음식점,2020-05-12,모두의밥상,광주광역시 동구 필문대로205번길 29-2 (지산동),광주광역시 동구 지산동 710-61 ,062-233-1871,2020-09-18
일반음식점,일반음식점,2020-05-12,빌라로마(Villa Roma),광주광역시 동구 지호로 136 (지산동),광주광역시 동구 지산동 112 ,,2020-09-18
일반음식점,일반음식점,2020-05-12,더돈1187(The 돈 1187),"광주광역시 동구 무등로 522, 1층 (산수동)",광주광역시 동구 산수동 63-4 (1층) ,,2020-09-18
일반음식점,일반음식점,2020-05-14,독일맥주집,"광주광역시 동구 문화전당로35번길 23-1, 1-2층 (금동)",광주광역시 동구 금동 30-24 1-2층 ,,2020-09-18
휴게음식점,휴게음식점,2020-05-14,뜨앙,"광주광역시 동구 제봉로 62, 1층 (남동)",광주광역시 동구 남동 88-4 1층 ,,2020-09-18
휴게음식점,휴게음식점,2020-05-14,바른초밥 학동딜리버리점,"광주광역시 동구 남문로 726, 1층 (학동)",광주광역시 동구 학동 1004-2 ,,2020-09-18
일반음식점,일반음식점,2020-05-18,미향,"광주광역시 동구 서석로85번길 8-3 (대의동,(지하))",광주광역시 동구 대의동 6-1 (지하) ,062-223-2624,2020-09-18
일반음식점,일반음식점,2020-05-18,김가네학동점,"광주광역시 동구 남문로753번길 20, 비동 1층 119호 (학동, 무등산 아이파크)",광주광역시 동구 학동 1022 무등산 아이파크 1층 상가 비동 119호,,2020-09-18
일반음식점,일반음식점,2020-05-18,509한식뷔페,"광주광역시 동구 필문대로 203, 1층 (산수동)",광주광역시 동구 산수동 521-45 1층 ,,2020-09-18
휴게음식점,휴게음식점,2020-05-18,투썸플레이스 광주용산지구점,"광주광역시 동구 화산로 261, 1-2층 (용산동)",광주광역시 동구 용산동 676 ,062-222-1894,2020-09-18
휴게음식점,휴게음식점,2020-05-18,매일빵긋,"광주광역시 동구 계림로30번길 15, 1층 상가8호 (계림동, 푸른길 두산위브)",광주광역시 동구 계림동 1815 푸른길 두산위브 상가8호 ,,2020-09-18
휴게음식점,휴게음식점,2020-05-18,널디플래그쉽스토어광주점,"광주광역시 동구 서석로 22, 2층 (불로동)",광주광역시 동구 불로동 122-2 2층 ,,2020-09-18
일반음식점,일반음식점,2020-05-19,동명지하,"광주광역시 동구 제봉로98번길 8, 예향피아노학원 지하1층 (서석동)",광주광역시 동구 서석동 42-19 예향피아노학원 지하1층 ,,2020-09-18
일반음식점,일반음식점,2020-05-19,강건식당,"광주광역시 동구 중앙로 339-4, 지하1층 (계림동)",광주광역시 동구 계림동 553-15 지하1층 ,,2020-09-18
휴게음식점,휴게음식점,2020-05-19,청운다방,광주광역시 동구 제봉로 185 (대인동),광주광역시 동구 대인동 180-5 지하 ,062-232-0339,2020-09-18
일반음식점,일반음식점,2020-05-20,봄날은간다,"광주광역시 동구 필문대로205번길 21-23, 1층 (지산동)",광주광역시 동구 지산동 712-43 ,062-222-0875,2020-09-18
일반음식점,일반음식점,2020-05-21,셀리스카페,"광주광역시 동구 충장로안길 40-2 (황금동,(3층))",광주광역시 동구 황금동 74 (3층) ,,2020-09-18
휴게음식점,휴게음식점,2020-05-21,245살롱,"광주광역시 동구 금남로 245, 전일빌딩 지하1층 (금남로1가)",광주광역시 동구 금남로1가 1-1 전일빌딩 ,,2020-09-18
일반음식점,일반음식점,2020-05-25,이너프스테이크,"광주광역시 동구 장동로 23-57, 1층 (장동)",광주광역시 동구 장동 81-2 1층 ,,2020-09-18
일반음식점,일반음식점,2020-05-25,아네몬느,,광주광역시 동구 장동 102-1 ,,2020-09-18
일반음식점,일반음식점,2020-05-26,뉴광주식당,"광주광역시 동구 중앙로 359, 2층 (계림동)",광주광역시 동구 계림동 547-12 ,,2020-09-18
휴게음식점,휴게음식점,2020-05-26,도노,"광주광역시 동구 천변우로 363-46, 1층 (호남동)",광주광역시 동구 호남동 37-2 1층 ,,2020-09-18
휴게음식점,휴게음식점,2020-05-26,바담식당,"광주광역시 동구 독립로 268, 롯데백화점 지하1층 (대인동)",광주광역시 동구 대인동 7-1 롯데백화점 ,,2020-09-18
일반음식점,일반음식점,2020-05-28,소굴,"광주광역시 동구 백서로125번길 35, 1층 (금동)",광주광역시 동구 금동 30-17 1층 ,,2020-09-18
